year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn
1666,2015,850578,0,46,161,0,0,158.1,7.8,17.92,126,5,3.0,0,0
1667,2015,850645,0,41,148,0,0,267.45,11.4,30.31,98,4,4.0,1,0
1668,2015,850889,1,31,1,0,0,294.15,7.0,33.34,91,2,2.0,1,0
1669,2015,850934,0,39,94,0,1,255.15,12.8,28.92,73,4,4.0,1,0
1670,2015,851155,1,60,78,0,0,287.55,9.1,32.59,86,5,3.0,1,0
1671,2015,851662,1,37,90,0,0,164.4,11.0,18.63,121,5,3.0,2,0
1672,2015,851870,0,38,113,0,0,232.5,13.5,26.35,123,3,4.0,1,0
1673,2015,852369,0,55,130,0,0,225.6,12.3,25.57,76,4,4.0,1,0
1674,2015,853316,0,30,161,0,0,227.4,4.0,25.77,68,5,2.0,1,0
1675,2015,853629,1,40,123,0,0,244.65,9.0,27.73,77,10,3.0,1,0
1676,2015,853825,0,36,125,0,0,190.05,13.3,21.54,114,7,4.0,1,0
1677,2015,853907,0,30,120,0,1,266.85,11.5,30.24,117,4,4.0,1,0
1678,2015,853964,0,38,89,1,0,188.4,5.4,21.35,108,5,2.0,1,0
1679,2015,854355,0,39,103,0,0,277.5,12.6,31.45,91,2,4.0,2,0
1680,2015,856533,1,25,116,0,1,274.2,11.0,31.08,103,2,3.0,1,0
1681,2015,856688,0,37,54,0,1,215.85,12.5,24.46,117,8,4.0,2,0
1682,2015,857687,1,29,81,0,0,297.6,10.4,33.73,71,6,3.0,2,0
1683,2015,858054,1,23,79,0,0,402.45,6.3,45.61,88,7,2.0,1,1
1684,2015,859121,0,43,147,0,1,377.25,10.4,42.76,87,6,3.0,3,0
1685,2015,859874,0,31,39,0,0,231.15,9.8,26.2,92,4,3.0,2,0
1686,2015,860146,1,31,120,0,0,378.0,9.6,42.84,96,1,3.0,2,0
1687,2015,860619,1,39,42,1,0,271.05,12.0,30.72,114,6,4.0,2,0
1688,2015,861280,0,35,76,0,0,297.45,12.5,33.71,96,3,4.0,0,0
1689,2015,861302,1,46,138,0,1,285.15,14.2,32.32,130,6,4.0,0,0
1690,2015,861697,1,30,105,0,0,406.35,8.8,46.05,60,5,3.0,0,1
1691,2015,861748,1,36,105,0,0,152.1,12.2,17.24,53,2,4.0,1,0
1692,2015,862381,1,51,59,0,0,306.45,12.0,34.73,94,4,4.0,1,0
1693,2015,862733,0,38,37,1,0,159.9,9.6,18.12,113,8,3.0,2,0
1694,2015,863701,1,39,41,0,1,320.7,7.2,36.35,123,3,2.0,0,0
1695,2015,864002,1,38,16,0,0,308.4,10.9,34.95,64,3,3.0,0,0
1696,2015,864189,1,32,65,0,0,230.85,8.5,26.16,147,3,3.0,2,0
1697,2015,864849,1,29,70,0,0,320.1,5.7,36.28,101,4,2.0,1,0
1698,2015,865740,1,32,79,0,0,228.3,5.3,25.87,87,3,2.0,1,0
1699,2015,865756,0,64,34,0,0,226.5,9.9,25.67,86,7,3.0,0,0
1700,2015,865793,0,38,93,0,1,250.35,11.5,28.37,106,1,4.0,1,0
1701,2015,865970,1,37,109,0,0,276.0,11.0,31.28,86,3,3.0,0,0
1702,2015,866004,1,30,136,1,0,385.2,9.1,43.66,82,10,3.0,3,0
1703,2015,866386,1,43,135,0,0,292.2,11.0,33.12,126,3,3.0,1,0
1704,2015,866451,0,43,141,0,0,390.3,7.2,44.23,119,8,2.0,3,0
1705,2015,866959,1,36,42,0,1,245.7,8.1,27.85,106,5,3.0,0,0
1706,2015,867482,1,33,60,0,0,147.3,9.3,16.69,69,2,3.0,2,0
1707,2015,867576,0,51,85,0,0,317.25,13.3,35.96,131,4,4.0,2,0
1708,2015,868145,0,49,99,0,0,286.8,14.1,32.5,114,3,4.0,1,0
1709,2015,868368,1,49,112,0,0,251.4,17.3,28.49,107,3,5.0,2,0
1710,2015,868574,1,44,63,0,0,246.75,11.2,27.97,97,2,4.0,0,0
1711,2015,868589,1,44,57,0,0,231.3,10.1,26.21,97,9,3.0,1,0
1712,2015,868930,1,31,91,0,0,223.5,8.3,25.33,94,3,3.0,0,0
1713,2015,869222,1,47,138,0,0,190.65,5.0,21.61,75,3,2.0,3,0
1714,2015,870149,1,42,109,0,0,256.05,11.4,29.02,112,4,4.0,2,0
1715,2015,870438,1,28,118,1,1,234.75,11.1,26.61,81,3,3.0,4,1
1716,2015,870494,1,52,28,0,0,239.55,9.3,27.15,116,3,3.0,2,0
1717,2015,871551,0,40,114,0,1,211.95,9.4,24.02,85,3,3.0,3,0
1718,2015,872462,1,27,141,1,1,387.9,11.2,43.96,97,5,4.0,0,0
1719,2015,873096,0,47,169,1,0,85.65,6.5,9.71,103,6,2.0,3,0
1720,2015,873823,0,42,70,0,1,188.85,10.3,21.4,75,4,3.0,1,0
1721,2015,874654,0,38,86,0,0,326.7,11.3,37.03,70,7,4.0,0,0
1722,2015,874746,0,32,137,0,0,308.85,14.5,35.0,84,4,4.0,2,0
1723,2015,875405,1,38,103,0,1,161.55,8.9,18.31,98,3,3.0,0,0
1724,2015,876035,1,37,78,0,0,232.5,11.8,26.35,125,5,4.0,2,0
1725,2015,876781,0,38,129,0,1,306.75,14.8,34.77,117,9,4.0,2,0
1726,2015,876966,1,21,159,0,0,298.2,16.5,33.8,120,7,5.0,5,0
1727,2015,877690,0,48,102,0,0,216.6,7.1,24.55,59,7,2.0,0,0
1728,2015,877818,0,43,51,0,0,340.8,14.9,38.62,126,2,5.0,0,0
1729,2015,877931,1,42,158,0,0,233.85,8.6,26.5,116,8,3.0,2,0
1730,2015,878563,1,41,54,0,1,176.4,11.3,19.99,113,10,4.0,2,0
1731,2015,879049,0,48,64,0,1,270.15,7.5,30.62,118,3,3.0,0,0
1732,2015,880131,1,38,81,0,1,195.15,11.4,22.12,123,5,4.0,0,0
1733,2015,880206,1,30,119,0,0,186.45,14.8,21.13,93,1,4.0,0,0
1734,2015,880811,0,35,120,0,1,366.45,10.6,41.53,83,6,3.0,0,0
1735,2015,881136,1,30,31,0,0,249.15,12.7,28.24,98,2,4.0,1,0
1736,2015,881483,0,51,74,0,1,291.9,13.1,33.08,75,2,4.0,2,0
1737,2015,881918,1,31,69,0,0,251.25,11.4,28.48,103,4,4.0,2,0
1738,2015,881947,1,48,86,0,0,211.95,8.2,24.02,91,5,3.0,1,0
1739,2015,881958,1,41,58,0,1,291.75,9.5,33.07,92,2,3.0,1,0
1740,2015,882362,0,34,155,0,1,365.85,13.4,41.46,123,11,4.0,2,0
1741,2015,884140,0,63,163,0,0,268.05,10.6,30.38,84,2,3.0,4,0
1742,2015,884171,0,29,68,0,0,355.65,13.2,40.31,79,2,4.0,1,0
1743,2015,884836,1,26,85,0,0,314.7,11.3,35.67,85,3,4.0,0,0
1744,2015,885321,0,43,87,0,0,343.05,11.8,38.88,90,3,4.0,1,0
1745,2015,885399,1,29,49,0,0,178.95,11.1,20.28,90,1,3.0,1,0
1746,2015,885498,0,44,117,0,0,276.75,8.7,31.37,90,4,3.0,1,0
1747,2015,885582,1,33,157,0,0,229.05,9.4,25.96,93,4,3.0,1,0
1748,2015,886737,1,37,39,0,0,90.6,12.4,10.27,46,3,4.0,1,0
1749,2015,886897,1,36,105,0,0,249.15,16.2,28.24,55,3,5.0,2,0
1750,2015,886936,0,40,111,0,0,426.6,8.4,48.35,91,8,3.0,0,1
1751,2015,887130,1,43,102,0,0,293.55,8.3,33.27,73,3,3.0,1,1
1752,2015,887246,0,34,64,0,0,222.15,12.3,25.18,125,2,4.0,5,1
1753,2015,887657,0,33,111,0,1,145.2,13.4,16.46,85,4,4.0,2,0
1754,2015,889428,1,20,69,0,0,215.4,10.8,24.41,83,5,3.0,3,0
1755,2015,890426,0,37,97,0,1,199.8,11.0,22.64,79,3,3.0,1,0
1756,2015,890910,1,34,122,0,1,201.3,8.5,22.81,96,2,3.0,2,0
1757,2015,891267,0,46,103,0,0,284.7,12.2,32.27,103,4,4.0,0,0
1758,2015,891617,0,30,91,0,0,347.7,11.6,39.41,129,7,4.0,3,0
1759,2015,891851,1,34,89,0,0,455.85,5.3,51.66,89,3,2.0,1,1
1760,2015,892850,1,24,67,0,1,345.9,9.4,39.2,115,2,3.0,1,0
1761,2015,893788,0,27,113,0,0,281.4,8.7,31.89,101,6,3.0,2,0
1762,2015,893968,0,32,52,0,0,248.25,12.2,28.14,124,6,4.0,0,0
1763,2015,894413,1,52,108,0,1,254.7,9.5,28.87,105,7,3.0,2,0
1764,2015,894517,1,35,100,0,0,417.0,8.3,47.26,126,4,3.0,0,1
1765,2015,894807,1,40,140,0,0,259.8,11.2,29.44,128,5,4.0,3,0
1766,2015,895243,0,43,113,1,0,187.8,8.3,21.28,139,8,3.0,0,0
1767,2015,895266,0,37,200,0,0,192.3,11.2,21.79,123,2,4.0,1,0
1768,2015,895998,1,46,88,0,0,222.3,6.4,25.19,79,4,2.0,2,0
1769,2015,896327,1,42,107,0,1,329.1,11.0,37.3,91,1,3.0,2,0
1770,2015,896536,0,64,93,0,0,401.85,11.3,45.54,90,3,4.0,3,1
1771,2015,897321,1,29,80,0,1,249.6,10.7,28.29,84,4,3.0,4,0
1772,2015,898493,1,33,180,0,0,208.5,15.7,23.63,118,5,5.0,2,0
1773,2015,898746,1,44,25,0,0,178.95,10.5,20.28,86,4,3.0,3,0
1774,2015,899427,1,32,195,0,1,347.55,12.1,39.39,89,2,4.0,0,0
1775,2015,899955,0,28,21,0,0,367.05,6.6,41.6,87,1,2.0,1,0
1776,2015,900286,1,41,172,0,0,318.0,12.6,36.04,78,10,4.0,3,0
1777,2015,901312,1,49,87,0,0,384.3,7.4,43.55,80,2,2.0,4,0
1778,2015,901379,0,34,117,0,0,202.05,7.7,22.9,104,3,3.0,1,0
1779,2015,902026,1,42,52,0,1,253.95,8.2,28.78,86,3,3.0,0,0
1780,2015,902856,1,39,75,0,1,297.3,11.3,33.69,73,7,4.0,1,0
1781,2015,903051,0,43,78,0,1,296.1,13.2,33.56,73,2,4.0,0,0
1782,2015,903266,0,40,145,0,1,221.25,15.6,25.08,102,3,5.0,2,0
1783,2015,903287,1,25,117,0,0,277.2,9.6,31.42,113,8,3.0,1,0
1784,2015,903946,1,25,122,0,0,270.0,11.5,30.6,120,6,4.0,2,0
1785,2015,905210,1,32,91,0,0,200.55,5.9,22.73,89,2,2.0,0,0
1786,2015,905527,1,31,72,0,0,220.5,10.5,24.99,80,4,3.0,1,0
1787,2015,905885,1,35,136,0,0,152.55,9.4,17.29,119,6,3.0,3,0
1788,2015,906478,0,36,71,0,0,416.25,8.2,47.18,101,2,3.0,1,0
1789,2015,906957,0,38,174,0,0,358.8,8.8,40.66,116,3,3.0,1,0
1790,2015,907380,0,43,105,0,1,269.1,10.0,30.5,105,5,3.0,0,0
1791,2015,907500,0,42,181,0,0,214.95,6.0,24.36,95,7,2.0,1,0
1792,2015,907674,1,46,143,0,1,358.8,9.5,40.66,95,4,3.0,1,0
1793,2015,908186,1,48,107,0,0,155.1,14.4,17.58,125,3,4.0,1,0
1794,2015,908295,1,43,85,0,1,344.4,9.5,39.03,76,8,3.0,2,0
1795,2015,908936,0,35,39,0,0,443.1,11.5,50.22,123,2,4.0,1,1
1796,2015,909423,1,62,165,0,0,324.9,12.4,36.82,123,8,4.0,0,0
1797,2015,909522,1,30,68,0,0,340.05,10.2,38.54,117,1,3.0,0,0
1798,2015,909610,0,30,93,0,0,264.15,8.5,29.94,96,6,3.0,2,0
1799,2015,910934,0,70,65,0,0,293.1,8.9,33.22,105,4,3.0,0,0
1800,2015,911690,0,65,122,0,0,255.75,11.3,28.99,75,2,4.0,1,0
1801,2015,912703,1,25,146,1,0,199.5,11.2,22.61,128,3,4.0,1,0
1802,2015,913241,0,36,127,1,0,271.35,7.4,30.75,105,4,2.0,2,0
1803,2015,913672,0,40,92,0,0,231.0,5.6,26.18,117,2,2.0,3,1
1804,2015,913777,1,52,105,0,0,221.55,12.8,25.11,102,3,4.0,2,0
1805,2015,913796,0,58,41,0,0,304.35,9.0,34.49,92,3,3.0,3,0
1806,2015,914425,1,32,117,0,0,214.95,11.5,24.36,96,3,4.0,1,0
1807,2015,915685,0,36,112,0,0,261.75,11.3,29.67,120,7,4.0,1,0
1808,2015,915734,1,29,48,0,1,297.0,7.6,33.66,71,4,3.0,1,0
1809,2015,916431,0,51,125,0,0,343.95,12.0,38.98,95,8,4.0,1,0
1810,2015,917050,0,28,92,0,1,226.65,10.0,25.69,114,3,3.0,1,0
1811,2015,917172,0,29,119,0,1,325.8,11.3,36.92,85,4,4.0,0,0
1812,2015,917916,0,38,50,0,0,197.55,11.0,22.39,126,5,3.0,1,0
1813,2015,918334,1,35,148,1,0,222.3,8.6,25.19,62,3,3.0,2,0
1814,2015,918911,1,36,104,0,0,209.55,11.3,23.75,102,5,4.0,2,0
1815,2015,919437,1,39,136,0,0,228.9,5.0,25.94,99,10,2.0,1,0
1816,2015,919521,1,65,124,0,0,291.0,11.9,32.98,153,5,4.0,0,0
1817,2015,919598,0,25,79,0,0,236.4,9.4,26.79,86,10,3.0,5,1
1818,2015,920128,1,61,64,0,0,231.0,3.5,26.18,86,3,1.0,1,0
1819,2015,920271,1,34,51,0,0,348.6,9.1,39.51,107,3,3.0,1,0
1820,2015,920453,1,36,110,0,0,282.0,15.3,31.96,64,3,5.0,3,0
1821,2015,920776,1,35,79,0,0,308.55,6.7,34.97,106,18,2.0,1,0
1822,2015,921247,0,41,47,0,1,169.2,13.2,19.18,112,6,4.0,2,0
1823,2015,922503,0,42,109,0,1,250.35,12.3,28.37,97,4,4.0,1,1
1824,2015,922547,0,31,147,1,0,337.8,9.9,38.28,146,1,3.0,0,1
1825,2015,924220,1,40,104,1,0,222.3,11.0,25.19,103,4,3.0,0,0
1826,2015,924324,1,63,85,1,0,324.0,3.6,36.72,98,7,1.0,2,0
1827,2015,926137,0,57,63,0,0,223.95,9.1,25.38,72,4,3.0,0,0
1828,2015,926279,0,28,97,1,0,215.55,10.9,24.43,81,3,3.0,0,0
1829,2015,927074,1,49,104,0,0,275.4,12.7,31.21,112,2,4.0,1,0
1830,2015,927902,1,30,137,1,0,261.0,11.4,29.58,98,3,4.0,2,0
1831,2015,927976,0,51,133,0,0,302.55,6.0,34.29,80,4,2.0,0,0
1832,2015,928517,1,26,58,0,0,364.65,7.8,41.33,120,4,3.0,2,0
1833,2015,928521,1,30,132,0,0,254.85,11.5,28.88,79,2,4.0,1,0
1834,2015,928942,0,33,113,0,0,310.8,9.9,35.22,87,1,3.0,1,0
1835,2015,929521,1,55,82,0,0,450.45,11.7,51.05,73,4,4.0,0,1
1836,2015,929638,1,25,52,0,0,314.7,9.9,35.67,119,9,3.0,4,0
1837,2015,929939,1,39,114,0,0,289.5,9.6,32.81,79,2,3.0,2,0
1838,2015,929949,1,29,112,0,0,503.25,12.7,57.04,132,8,4.0,2,1
1839,2015,929995,1,56,160,0,0,261.45,8.3,29.63,131,2,3.0,0,0
1840,2015,930251,0,45,85,0,0,153.0,10.7,17.34,105,3,3.0,1,0
1841,2015,931628,0,42,135,0,0,302.7,10.3,34.31,82,6,3.0,1,0
1842,2015,931742,0,26,6,0,0,339.75,9.4,38.51,98,4,3.0,3,0
1843,2015,932297,0,43,150,0,0,219.45,13.1,24.87,103,3,4.0,1,0
1844,2015,932324,0,27,124,0,0,282.75,6.1,32.05,127,6,2.0,1,0
1845,2015,932741,1,48,32,0,1,400.05,16.3,45.34,98,4,5.0,1,0
1846,2015,933115,0,44,143,0,0,165.15,9.2,18.72,94,2,3.0,1,0
1847,2015,933777,0,48,69,0,0,292.95,12.5,33.2,119,4,4.0,3,0
1848,2015,933792,0,41,180,0,1,347.7,7.6,39.41,121,4,3.0,1,0
1849,2015,933815,0,31,144,1,0,305.25,11.9,34.6,94,11,4.0,0,0
1850,2015,933840,0,43,120,0,1,230.25,11.4,26.1,76,4,4.0,0,0
1851,2015,933958,0,32,68,0,0,259.05,11.7,29.36,99,1,4.0,2,0
1852,2015,933978,1,65,58,0,0,352.2,9.9,39.92,122,6,3.0,0,0
1853,2015,934109,0,29,99,0,0,285.6,11.2,32.37,92,4,4.0,2,0
1854,2015,935533,0,33,92,0,0,312.0,8.6,35.36,97,6,3.0,0,0
1855,2015,936502,0,72,143,0,0,304.2,4.6,34.48,71,4,2.0,1,0
1856,2015,936600,0,32,137,0,0,190.5,7.5,21.59,127,2,3.0,1,0
1857,2015,936940,0,41,120,0,0,331.95,9.3,37.62,80,7,3.0,0,0
1858,2015,939713,1,26,98,0,0,280.8,5.1,31.82,129,4,2.0,1,0
1859,2015,939796,1,36,136,1,1,305.85,10.5,34.66,107,6,3.0,3,0
1860,2015,940558,0,33,23,0,0,169.65,6.9,19.23,126,2,3.0,1,1
1861,2015,940570,0,53,61,1,1,215.25,11.3,24.4,95,3,3.0,0,0
1862,2015,941288,1,35,130,0,0,231.0,12.9,26.18,75,1,4.0,1,0
1863,2015,942759,1,38,75,1,0,333.6,8.7,37.81,104,9,3.0,1,1
1864,2015,943043,1,38,78,0,0,206.1,14.0,23.36,136,11,4.0,3,0
1865,2015,943469,0,40,116,0,0,260.25,16.2,29.5,112,10,5.0,3,0
1866,2015,943824,0,34,81,0,1,242.4,12.2,27.47,101,5,4.0,1,0
1867,2015,943851,0,35,77,0,0,217.35,12.3,24.63,73,3,4.0,2,0
1868,2015,943939,1,34,190,0,1,249.75,8.5,28.31,102,3,3.0,0,0
1869,2015,944427,1,29,74,0,0,247.95,9.8,28.1,102,3,3.0,1,0
1870,2015,944474,1,30,13,0,1,264.9,11.3,30.02,128,5,4.0,2,0
1871,2015,945538,1,34,71,0,1,263.55,14.1,29.87,154,7,4.0,1,0
1872,2015,946024,0,29,78,0,0,379.35,9.5,42.99,105,7,3.0,3,0
1873,2015,946032,0,35,97,0,0,181.2,11.9,20.54,63,3,4.0,4,1
1874,2015,946106,1,44,146,0,1,264.9,14.6,30.02,98,6,3.0,1,0
1875,2015,946341,1,30,66,0,0,131.4,9.2,14.89,125,5,3.0,1,0
1876,2015,947753,1,35,124,0,0,237.9,10.2,26.96,104,8,3.0,3,0
1877,2015,949148,1,34,60,0,0,203.1,7.9,23.02,103,4,3.0,1,0
1878,2015,949443,1,43,112,0,0,251.7,11.9,28.53,108,4,4.0,0,0
1879,2015,949500,1,24,140,0,1,235.65,11.1,26.71,94,9,3.0,1,0
1880,2015,949809,0,39,97,0,0,384.6,11.1,43.59,101,1,3.0,1,1
1881,2015,950154,0,47,44,0,1,332.7,14.0,37.71,62,7,4.0,0,0
1882,2015,950423,1,42,40,0,1,337.05,7.5,38.2,104,5,3.0,1,1
1883,2015,950561,1,30,94,0,0,209.1,7.7,23.7,129,3,3.0,0,0
1884,2015,950907,1,69,73,0,1,123.45,11.8,13.99,98,2,4.0,6,1
1885,2015,951290,1,41,189,0,1,385.05,11.4,43.64,87,3,4.0,3,0
1886,2015,951959,1,44,94,1,0,353.4,8.6,40.05,93,4,3.0,1,0
1887,2015,952646,1,37,122,0,0,235.65,8.5,26.71,59,5,3.0,4,1
1888,2015,953195,1,25,102,0,0,300.9,7.7,34.1,128,2,3.0,3,0
1889,2015,953530,0,54,70,0,0,345.45,13.2,39.15,105,4,4.0,1,0
1890,2015,954051,1,43,73,0,0,235.65,10.0,26.71,91,8,3.0,0,0
1891,2015,954243,0,36,179,0,0,256.05,13.3,29.02,107,4,4.0,1,0
1892,2015,954522,0,31,196,0,0,351.0,9.1,39.78,70,5,3.0,2,0
1893,2015,955302,1,41,99,0,0,211.05,12.4,23.92,125,4,4.0,2,0
1894,2015,955786,0,34,61,1,0,117.3,10.1,13.29,100,6,3.0,2,0
1895,2015,956413,0,33,48,0,0,285.6,8.3,32.37,113,4,3.0,2,0
1896,2015,956460,0,28,139,0,1,236.4,13.7,26.79,112,2,4.0,0,0
1897,2015,956473,0,25,50,0,0,232.05,11.1,26.3,95,3,3.0,0,0
1898,2015,956526,0,26,150,0,1,314.85,6.6,35.68,113,1,2.0,0,0
1899,2015,956898,0,33,78,0,0,196.2,10.0,22.24,108,5,3.0,1,0
1900,2015,957107,0,48,151,0,0,201.75,15.4,22.87,61,1,5.0,1,0
1901,2015,957300,1,33,65,0,0,223.05,12.7,25.28,107,6,4.0,2,0
1902,2015,957452,0,39,142,0,0,127.2,14.2,14.42,148,6,4.0,2,0
1903,2015,957973,1,57,84,0,0,340.35,13.2,38.57,121,5,4.0,2,0
1904,2015,959167,0,46,141,0,0,77.85,10.1,8.82,115,3,3.0,3,0
1905,2015,959264,1,26,115,0,0,164.55,15.4,18.65,96,8,5.0,3,0
1906,2015,959673,0,62,79,0,0,195.3,14.0,22.13,140,6,4.0,3,0
1907,2015,961226,0,35,83,1,1,142.05,10.6,16.1,109,6,3.0,2,0
1908,2015,961691,0,40,22,0,0,240.6,12.5,27.27,115,4,4.0,1,0
1909,2015,961937,0,36,55,0,1,248.4,11.0,28.15,90,2,3.0,3,0
1910,2015,962573,1,58,60,1,0,274.5,11.1,31.11,119,6,3.0,1,0
1911,2015,962883,1,55,95,0,0,295.5,16.1,33.49,104,8,5.0,0,0
1912,2015,963327,0,41,96,0,0,240.3,9.3,27.23,68,5,3.0,2,0
1913,2015,963831,1,42,84,0,1,247.95,7.6,28.1,72,7,3.0,3,0
1914,2015,964264,1,41,40,1,0,256.05,8.2,29.02,89,9,3.0,3,0
1915,2015,964321,1,46,74,0,0,222.75,9.9,25.25,83,6,3.0,3,0
1916,2015,964557,1,28,125,0,0,245.7,15.7,27.85,95,4,5.0,0,0
1917,2015,964643,0,50,64,0,0,329.4,9.7,37.33,65,5,3.0,1,0
1918,2015,964756,0,27,88,0,0,284.7,14.9,32.27,111,3,5.0,2,0
1919,2015,964765,1,42,67,0,0,316.05,7.2,35.82,83,6,2.0,1,0
1920,2015,965313,0,34,120,0,0,237.0,10.0,26.86,132,5,3.0,1,0
1921,2015,965406,0,38,131,0,0,249.75,9.9,28.31,93,5,3.0,1,0
1922,2015,967000,1,42,106,0,1,296.1,12.3,33.56,101,4,4.0,3,0
1923,2015,967413,1,32,132,0,1,339.3,10.5,38.45,102,5,3.0,3,1
1924,2015,967998,1,39,49,0,0,320.7,15.6,36.35,128,7,5.0,0,0
1925,2015,968402,1,38,151,0,0,353.85,5.8,40.1,116,2,2.0,3,0
1926,2015,968500,1,36,101,0,0,134.55,13.5,15.25,93,11,4.0,5,1
1927,2015,968842,1,36,57,0,1,419.85,13.0,47.58,94,2,4.0,1,0
1928,2015,968897,1,61,65,0,0,166.5,4.4,18.87,89,14,2.0,1,0
1929,2015,969286,0,31,138,0,0,257.1,17.0,29.14,115,4,5.0,3,0
1930,2015,969710,1,27,143,0,0,233.25,7.6,26.44,61,11,3.0,1,0
1931,2015,969732,0,34,98,0,0,331.8,11.9,37.6,89,3,4.0,4,0
1932,2015,970008,0,53,105,0,1,314.4,10.6,35.63,131,3,3.0,2,0
1933,2015,970012,1,47,102,0,0,261.75,10.3,29.67,116,5,3.0,4,0
1934,2015,971002,1,61,34,0,0,187.2,10.0,21.22,78,4,3.0,2,0
1935,2015,971377,1,35,57,0,0,254.4,11.2,28.83,83,4,4.0,0,0
1936,2015,971483,0,37,208,0,0,489.75,10.7,55.51,102,6,3.0,2,1
1937,2015,971531,1,32,27,0,0,355.05,12.7,40.24,85,6,4.0,1,0
1938,2015,971575,1,54,147,0,0,319.2,10.2,36.18,113,2,3.0,1,0
1939,2015,971608,1,25,90,0,0,310.8,8.0,35.22,103,1,3.0,2,0
1940,2015,971989,0,33,125,1,0,280.95,9.6,31.84,112,2,3.0,0,1
1941,2015,972391,1,32,93,0,1,268.05,8.0,30.38,82,4,3.0,2,0
1942,2015,972567,1,58,139,0,0,316.65,5.6,35.89,70,4,2.0,0,0
1943,2015,973083,1,29,73,0,0,280.95,15.1,31.84,108,2,5.0,1,0
1944,2015,973145,1,35,71,0,0,211.8,7.0,24.0,72,2,2.0,2,0
1945,2015,973331,1,36,119,0,0,334.2,11.2,37.88,112,6,4.0,1,0
1946,2015,973588,1,34,139,0,0,304.8,9.7,34.54,76,3,3.0,2,0
1947,2015,973653,1,53,105,0,1,354.75,8.1,40.21,115,3,3.0,2,0
1948,2015,974506,1,33,120,0,0,270.0,4.7,30.6,91,7,2.0,3,0
1949,2015,975194,0,53,116,0,0,302.7,16.5,34.31,130,5,5.0,0,0
1950,2015,976047,0,36,80,0,0,158.7,13.1,17.99,87,5,4.0,0,0
1951,2015,977373,1,27,124,0,0,381.45,11.8,43.23,69,2,4.0,2,0
1952,2015,978441,1,38,74,0,0,331.65,10.6,37.59,112,3,3.0,0,0
1953,2015,978662,1,35,97,0,0,326.4,4.2,36.99,110,3,2.0,0,0
1954,2015,979051,1,45,99,0,0,325.8,15.8,36.92,89,7,5.0,3,0
1955,2015,979287,0,41,102,0,0,337.05,15.8,38.2,109,6,5.0,1,0
1956,2015,979406,1,47,129,0,1,179.4,5.9,20.33,175,2,2.0,2,0
1957,2015,979481,1,37,58,0,0,248.1,12.8,28.12,118,5,4.0,2,0
1958,2015,979660,1,30,141,0,0,325.65,12.0,36.91,103,6,4.0,0,0
1959,2015,979909,1,29,144,0,0,417.75,11.6,47.35,90,5,4.0,1,1
1960,2015,980228,0,37,90,0,0,301.35,8.9,34.15,98,7,3.0,1,0
1961,2015,980395,0,38,62,0,0,258.6,11.0,29.31,109,5,3.0,0,0
1962,2015,980963,0,26,158,0,0,307.8,14.4,34.88,108,12,4.0,0,0
1963,2015,981937,1,37,46,0,0,298.8,10.2,33.86,84,2,3.0,3,0
1964,2015,982050,0,21,152,0,0,309.45,10.6,35.07,121,4,3.0,1,0
1965,2015,982086,0,54,139,0,0,331.95,11.3,37.62,89,6,4.0,1,0
1966,2015,983109,0,57,127,0,0,330.3,11.7,37.43,113,3,4.0,2,0
1967,2015,983806,1,54,119,0,1,231.0,11.8,26.18,112,4,4.0,2,0
1968,2015,984575,0,58,136,0,1,269.1,9.5,30.5,120,4,3.0,2,0
1969,2015,984634,0,32,144,1,1,262.2,12.8,29.72,90,3,4.0,0,0
1970,2015,985734,0,67,144,1,0,225.0,9.4,25.5,121,15,3.0,0,0
1971,2015,985779,1,37,99,0,0,193.2,14.1,21.9,131,4,4.0,2,0
1972,2015,985800,0,42,73,0,0,263.1,12.2,29.82,85,4,4.0,0,0
1973,2015,986715,1,37,128,0,0,370.95,14.7,42.04,112,2,4.0,3,0
1974,2015,987122,0,26,54,0,0,175.2,12.0,19.86,101,2,4.0,1,0
1975,2015,987339,0,42,81,1,1,355.65,7.9,40.31,120,3,3.0,1,0
1976,2015,988042,0,41,149,0,0,210.6,11.1,23.87,108,9,3.0,1,0
1977,2015,988109,1,29,81,0,0,331.2,7.6,37.54,100,3,3.0,2,0
1978,2015,988762,1,32,60,0,0,187.65,11.2,21.27,79,3,4.0,3,0
1979,2015,988979,1,38,81,0,1,173.85,11.7,19.7,90,6,4.0,3,0
1980,2015,989058,0,29,151,0,1,322.05,8.6,36.5,44,4,3.0,1,0
1981,2015,989294,0,70,93,0,0,285.3,8.8,32.33,92,4,3.0,0,0
1982,2015,989415,1,25,95,0,0,234.9,12.3,26.62,115,5,4.0,3,0
1983,2015,989511,0,43,154,0,1,336.0,9.6,38.08,100,2,3.0,0,0
1984,2015,990376,0,45,42,0,0,219.45,8.0,24.87,117,12,3.0,1,0
1985,2015,990984,0,42,73,0,0,382.05,10.6,43.3,60,8,3.0,0,0
1986,2015,991428,0,36,42,0,0,233.1,9.0,26.42,128,3,3.0,0,0
1987,2015,991641,1,35,157,0,0,344.7,9.6,39.07,108,7,3.0,3,0
1988,2015,992113,0,61,133,0,0,368.7,11.2,41.79,103,7,4.0,0,0
